     0.271664     0.686886     0.442770     1.439677     0.001120     0.013092     7.259112 37764.878906     0.000630     0.449058
     0.332708     0.775968     0.632398     1.879617     0.002790     0.014910     8.897258    14.493645     0.001030     0.471630
     0.396369     0.865148     0.845862     2.322312     0.006250     0.016730    10.512085    36.788921     0.001598     0.494521
     0.464771     0.954230     1.089411     2.767772     0.012872     0.018548    12.140213    74.875099     0.002423     0.518173
     0.541211     0.063283     1.373331     3.216544     0.024781     0.020366    13.818526   138.331314     0.003671     0.543139
     0.631814     0.152394     1.713717     3.667683     0.045054     0.022184    15.592408   244.330261     0.005674     0.570190
     0.751272     0.241476     2.138749     4.121709     0.078115     0.024002    17.526390   425.691498     0.009219     0.325142
     0.028859     0.427774     0.130318     1.042265     0.001223     0.015076    10.657893    39.469353     0.003815     0.572801
     0.094564     0.516856     0.286930     1.479731     0.003015     0.016894    12.288960    79.427422     0.005916     0.327847
     0.156688     0.605938     0.459241     1.919929     0.006698     0.018712    13.973841   145.897736     0.009677     0.355819
     0.217042     0.695020     0.650804     2.362867     0.013701     0.020530    15.761151   257.078156     0.017794     0.381363
     0.277108     0.784102     0.866467     2.808588     0.026210     0.022350    17.714130   447.928314     0.045727     0.405375
     0.338317     0.873184     1.113181     3.257127     0.047434     0.024168    19.947159   792.298035     0.000150     0.428461
     0.402380     0.962266     1.401412     3.708524     0.081920     0.025986     1.964978  1468.708740     0.000365     0.451092
     0.471352     0.071387     1.748021     4.162808     0.000004     0.027804     3.929431  3010.566162     0.000661     0.473676
     0.548766     0.160430     2.183361     4.620021     0.000029     0.029622     5.721529  7778.333008     0.001074     0.496616
     0.641172     0.249610     2.767336     0.175082     0.000128     0.011440     7.410380     3.249658     0.001661     0.520362
     0.764789     0.338692     3.659331     0.607468     0.000434     0.013258     9.043284    16.033953     0.002516     0.545508
     0.035037     0.524892     0.475872     2.403445     0.027729     0.024332     2.153302  3241.282715     0.001119     0.522589
     0.100354     0.614072     0.669409     2.849426     0.049951     0.026150     4.098934  8677.231445     0.001725     0.547866
     0.162249     0.703154     0.887580     3.298220     0.085932     0.027968     5.879200     4.069385     0.002611     0.575408
     0.222517     0.792236     1.137580     3.749880     0.000005     0.029788     7.561187    17.658804     0.003964     0.330523
     0.282627     0.881318     1.430311     4.204435     0.000034     0.011605     9.190943    42.316128     0.006170     0.358207
     0.344017     0.970400     1.783455     4.661916     0.000144     0.013424    10.805613    84.137161     0.010166     0.383609
     0.408358     0.079482     2.228606     0.214287     0.000479     0.015242    12.439960   153.728607     0.019009     0.407513
     0.477922     0.168564     2.831264     0.646580     0.001334     0.017060    14.131870   270.301239     0.052088     0.430540
     0.556348     0.257646     3.768239     1.081618     0.003256     0.018878    15.929208   471.094177     0.000167     0.453150
     0.650651     0.346728     0.143987     1.519332     0.007173     0.020696    17.901836   836.116089     0.000388     0.475750
     0.778970     0.435810     0.301965     1.960255     0.014574     0.022514    20.168596  1559.903809     0.000693     0.498744
     0.041175     0.622108     0.908696     3.791265     0.000039     0.013588    10.953495   284.358124     0.000184     0.477826
     0.106047     0.711190     1.162331     4.246085     0.000162     0.015406    12.591434   495.832947     0.000412     0.500878
     0.167729     0.800272     1.459706     4.703836     0.000530     0.017226    14.290763   882.138672     0.000726     0.524827
     0.227991     0.889354     1.819636     0.253472     0.001454     0.019044    16.100735  1656.947021     0.001166     0.550272
     0.288156     0.978534     2.275649     0.686193     0.003510     0.020862    18.094196  3493.092041     0.001792     0.578077
     0.349741     0.087587     2.898492     1.121470     0.007670     0.022680     0.151759  9725.713867     0.002712     0.333166
     0.414451     0.176698     3.885997     1.559430     0.015484     0.024498     2.339197     4.952301     0.004121     0.360604
     0.484644     0.265780     0.157749     2.000125     0.029302     0.026316     4.265075    19.381834     0.006435     0.385815
     0.564149     0.354862     0.316949     2.443565     0.052583     0.028134     6.034178    45.303078     0.010684     0.409619
     0.660502     0.443944     0.492462     2.889799     0.090111     0.029952     7.709754    89.129021     0.020343     0.432591
     0.793719     0.533026     0.687991     3.338850     0.000006     0.011770     9.336701   162.033112     0.060194     0.455183
     0.047260     0.719324     1.489249     0.292721     0.003783     0.021026     2.523658    21.176418     0.011246     0.434663
     0.111783     0.808406     1.856146     0.725827     0.008203     0.022844     4.431967    48.397598     0.021850     0.457242
     0.173264     0.897488     2.324018     1.161344     0.016454     0.024664     6.190283    94.292976     0.071225     0.479882
     0.233399     0.986570     2.968461     1.599560     0.030972     0.026482     7.859736   170.737534     0.000202     0.502994
     0.293631     0.095681     4.012434     2.040496     0.055298     0.028300     9.484139   299.130432     0.000436     0.527050
     0.355421     0.184734     0.171639     2.484194     0.094410     0.010118    11.099780   521.955383     0.000760     0.552667
     0.420515     0.273914     0.332251     2.930680     0.000008     0.011936    12.741579   931.706604     0.001213     0.580776
     0.491441     0.362996     0.509420     3.379994     0.000045     0.013754    14.448632  1762.920532     0.001862     0.335781
     0.572083     0.452078     0.707006     3.832173     0.000182     0.015572    16.271666  3775.661133     0.002816     0.362984
     0.670631     0.541160     0.930337     4.287257     0.000584     0.017390    18.289055 10993.603516     0.004286     0.388037
     0.809503     0.630242     1.187140     4.745275     0.001583     0.019208     0.365697     5.898234     0.006718     0.411744
     0.053309     0.727458     2.373183     1.639220     0.058167     0.010283    12.894087  1877.502563     0.002923     0.390222
     0.117494     0.816540     3.040506     2.080411     0.098938     0.012102    14.609373  4090.317627     0.004456     0.413862
     0.178788     0.905622     4.147221     2.524846     0.000009     0.013920    16.446236 12531.166016     0.007014     0.436732
     0.238873     0.014691     0.185625     2.971589     0.000052     0.015738    18.484142     6.910062     0.011852     0.459300
     0.299185     0.103786     0.347690     3.421164     0.000204     0.017556     0.575947    23.089958     0.023546     0.481966
     0.361198     0.192868     0.526547     3.873605     0.000643     0.019374     2.704134    51.681374     0.086991     0.505143
     0.426700     0.281950     0.726235     4.328956     0.001721     0.021192     4.595644    99.766052     0.000220     0.529314
     0.498233     0.371032     0.952255     4.787244     0.004072     0.023010     6.345658   179.750076     0.000462     0.555112
     0.580061     0.460114     1.212622     0.331950     0.008767     0.024828     8.009348   314.468018     0.000795     0.583474
     0.680934     0.549196     1.519679     0.765005     0.017475     0.026646     9.631504   549.214417     0.001263     0.338371
     0.826074     0.638376     1.893910     1.200768     0.032723     0.028464    11.248065   983.864807     0.001933     0.365317
     0.059309     0.824576     4.295367     3.012028     0.000059     0.019540     4.760150   189.312210     0.000832     0.340932
     0.123113     0.913658     0.199744     3.461864     0.000229     0.021358     6.498482   330.789246     0.001315     0.367663
     0.184236     0.022789     0.363081     3.914561     0.000708     0.023176     8.156820   578.373901     0.002008     0.392422
     0.244284     0.111920     0.543637     4.370679     0.001870     0.024994     9.777050  1040.151245     0.003036     0.415948
     0.304753     0.201002     0.745445     4.829237     0.004383     0.026812    11.394801  2000.065430     0.004636     0.438775
     0.367003     0.290084     0.974187     0.371191     0.009357     0.028630    13.047165  4437.689941     0.007330     0.461335
     0.432933     0.379166     1.238488     0.804684     0.018536     0.010448    14.771110 14401.522461     0.012498     0.484029
     0.505192     0.468248     1.550659     1.240686     0.034535     0.012266    16.622446     7.991142     0.025443     0.507301
     0.588286     0.557330     1.932524     1.679394     0.061126     0.014084    18.684355    25.105015     0.111335     0.531591
     0.691689     0.646412     2.424423     2.120828     0.000001     0.015902     0.783153    55.124241     0.000239     0.557577
     0.844001     0.735494     3.116647     2.565031     0.000011     0.017720     2.884895   105.498413     0.000488     0.586238
     0.065278     0.921792     0.378802     4.411923     0.004714     0.028796    14.931922     9.141022     0.027634     0.560035
     0.128779     0.030894     0.561110     4.870754     0.009988     0.010613    16.798214    27.199461     0.000070     0.589004
     0.189741     0.119956     0.765112     0.410509     0.019667     0.012432    18.887470    58.688679     0.000259     0.343471
     0.249763     0.209038     0.996676     0.843905     0.036456     0.014250     0.986982   111.428490     0.000514     0.369992
     0.310269     0.298120     1.264431     1.280636     0.064252     0.016068     3.063812   199.216400     0.000869     0.394612
     0.372767     0.387300     1.581825     1.719584     0.000002     0.017886     4.923536   347.959229     0.001367     0.418055
     0.439143     0.476382     1.971545     2.161281     0.000013     0.019704     6.652515   609.219910     0.002085     0.440840
     0.512238     0.565464     2.476595     2.605729     0.000068     0.021522     8.305779  1100.248535     0.003153     0.463396
     0.596672     0.654546     3.196323     3.052984     0.000255     0.023340     9.924349  2134.649902     0.004825     0.486122
     0.702801     0.743628     4.457520     3.503076     0.000778     0.025158    11.543592  4832.399902     0.007665     0.509441
     0.863305     0.832710     0.213962     3.956042     0.002030     0.026978    13.198992 16779.605469     0.013205     0.533854
     0.071201     0.038988     0.785006     0.883628     0.067513     0.018052     6.805926  1163.687012     0.005021     0.488220
     0.134424     0.128090     1.019463     1.320122     0.000002     0.019870     8.454455  2281.029785     0.008017     0.511616
     0.195239     0.217172     1.291096     1.759319     0.000016     0.021688    10.071653  5278.037109     0.013962     0.536159
     0.255246     0.306254     1.613957     2.201256     0.000077     0.023506    11.692682 19845.662109     0.030160     0.562545
     0.315868     0.395336     2.011967     2.645959     0.000285     0.025324    13.353302    10.364817     0.000085     0.316821
     0.378634     0.484418     2.531069     3.093963     0.000853     0.027142    15.095782    29.428606     0.000279     0.345983
     0.445482     0.573500     3.278848     3.544320     0.002200     0.028960    16.977913    62.468872     0.000542     0.372278
     0.519289     0.662582     4.634335     3.997546     0.005061     0.010779    19.091145   117.713890     0.000907     0.396767
     0.605124     0.751762     0.228316     4.453696     0.010656     0.012596     1.187848   209.728775     0.001422     0.420156
     0.714164     0.840844     0.394476     4.912797     0.020855     0.014416     3.238847   365.806274     0.002165     0.442903
     0.884006     0.929926     0.578763     0.449799     0.038467     0.016234     5.083901   641.468445     0.003274     0.465458
     0.010583     0.242162     2.837631     1.125315     0.018643     0.012612     3.602831  1477.208984     0.000696     0.555348
     0.077630     0.331342     3.779243     1.563299     0.034716     0.014430     5.419011  3031.830811     0.001123     0.583739
     0.140523     0.420424     0.145232     2.004017     0.061422     0.016248     7.122005  7858.837891     0.001731     0.338605
     0.201193     0.509506     0.303239     2.447478     0.000001     0.018066     8.761760     3.321626     0.002621     0.365544
     0.261198     0.598588     0.477282     2.893737     0.000011     0.019884    10.378819    16.177868     0.003979     0.390434
     0.321959     0.687670     0.670988     3.342816     0.000060     0.021702    12.004519    39.737793     0.006192     0.414040
     0.385033     0.776752     0.889372     3.794757     0.000231     0.023522    13.677142    79.821121     0.010209     0.436907
     0.452419     0.865834     1.139654     4.249600     0.000714     0.025340    15.441057   146.552216     0.019117     0.459474
     0.527137     0.954916     1.433123     4.707374     0.001885     0.027158    17.358603   258.182037     0.052699     0.482142
     0.614604     0.064027     1.786909     0.257028     0.004414     0.028976    19.531391   449.858521     0.000168     0.505325
     0.727120     0.153080     2.233084     0.689531     0.009416     0.010794     1.599125   795.891052     0.000390     0.529533
     0.016917     0.339378     0.159004     2.487623     0.000013     0.021868    13.831755   154.512177     0.061113     0.507483
     0.083481     0.428460     0.318418     2.934620     0.000069     0.023686    15.606588   271.626038     0.000186     0.531783
     0.146062     0.517542     0.494089     3.383964     0.000258     0.025504    17.544390   473.420654     0.000414     0.557786
     0.206612     0.606624     0.689815     3.836172     0.000784     0.027322    19.748074   839.935974     0.000729     0.586473
     0.266693     0.695804     0.910770     4.291272     0.002044     0.029140     1.791961  1567.908936     0.001170     0.341167
     0.327597     0.784886     1.164435     4.749321     0.004743     0.010959     3.775062  3261.805176     0.001798     0.367888
     0.390971     0.873968     1.462208     0.296288     0.010043     0.012778     5.578330  8759.991211     0.002722     0.392634
     0.458879     0.963050     1.822723     0.729168     0.019765     0.014596     7.273714     4.146856     0.004137     0.416152
     0.534482     0.072122     2.279676     1.164710     0.036646     0.016414     8.909730    17.820885     0.006462     0.438974
     0.623551     0.161214     2.904284     1.602951     0.064560     0.018232    10.524528    42.597828     0.010736     0.461534
     0.739568     0.250296     3.897786     2.043903     0.000002     0.020050    12.152895    84.608276     0.020481     0.484231
     0.023198     0.436594     0.510858     3.877106     0.002217     0.011124     5.736763     5.035520     0.006743     0.463594
     0.089307     0.525676     0.708850     4.332475     0.005096     0.012942     7.424935    19.531406     0.011296     0.486324
     0.151651     0.614758     0.932437     4.791292     0.010714     0.014760     9.057524    45.561600     0.022005     0.509650
     0.212093     0.703840     1.189580     0.335509     0.020958     0.016578    10.672123    89.560684     0.072497     0.534075
     0.272128     0.792922     1.492158     0.768826     0.038641     0.018398    12.303495   162.751526     0.000204     0.560276
     0.333186     0.882004     1.859750     1.204617     0.067795     0.020216    13.989037   285.750183     0.000439     0.589276
     0.396874     0.971086     2.328161     1.643092     0.000002     0.022034    15.775447   498.288696     0.000763     0.343700
     0.465402     0.080217     2.974494     2.084308     0.000016     0.023852    17.730066   886.781494     0.001218     0.370188
     0.541934     0.169348     4.023536     2.528272     0.000078     0.025670    19.965906  1666.810303     0.001868     0.394797
     0.632706     0.258430     0.172904     2.975042     0.000288     0.027488     1.982151  3519.052979     0.002825     0.418232
     0.752548     0.347512     0.333548     3.424638     0.000861     0.029306     3.943781  9838.042969     0.004300     0.441014
     0.029422     0.533810     0.954116     0.374808     0.040755     0.020380    15.945677   936.031494     0.001940     0.396976
     0.095123     0.622892     1.214789     0.808028     0.071208     0.022198    17.920271  1772.238892     0.002934     0.420332
     0.157225     0.711974     1.522270     1.244060     0.000002     0.024016    20.190420  3804.517822     0.004473     0.443076
     0.217570     0.801056     1.897594     1.683270     0.000019     0.025836     2.170270 11128.895508     0.007043     0.465632
     0.277639     0.890138     2.378055     2.124727     0.000089     0.027654     4.113167     5.987358     0.011905     0.488397
     0.338866     0.979220     3.047700     2.568954     0.000320     0.029472     5.892459    21.356535     0.023699     0.511800
     0.402888     0.088322     4.160956     3.015972     0.000943     0.011290     7.573885    48.707359     0.088641     0.536354
     0.471911     0.177384     0.186901     3.465832     0.002400     0.013108     9.203390    94.809525     0.000222     0.562788
     0.549409     0.266466     0.348999     3.918565     0.005473     0.014926    10.818078   171.490601     0.000464     0.317078
     0.641971     0.355548     0.527999     4.374196     0.011422     0.016744    12.454539   300.410278     0.000799     0.346210
     0.765958     0.444728     0.727866     4.832781     0.022213     0.018562    14.147147   524.225098     0.001268     0.372500
     0.035603     0.630928     1.553297     1.722976     0.000101     0.029636     6.049258   100.307076     0.000241     0.348687
     0.100841     0.720010     1.935821     2.164690     0.000356     0.011455     7.724227   180.652084     0.000490     0.374770
     0.162717     0.809190     2.428815     2.609159     0.001033     0.013274     9.350917   316.005554     0.000835     0.399147
     0.222979     0.898272     3.123225     3.056440     0.002599     0.015092    10.965975   551.954407     0.001319     0.422428
     0.283159     0.987354     4.308466     3.507051     0.005868     0.016910    12.604231   989.132080     0.002015     0.445138
     0.344568     0.096416     0.201030     3.960043     0.012161     0.018728    14.304204  1887.588379     0.003045     0.467696
     0.408943     0.185518     0.364590     4.415946     0.023516     0.020546    16.115267  4118.476074     0.004654     0.490501
     0.478567     0.274600     0.545313     4.874802     0.042940     0.022364    18.110533 12675.737305     0.007361     0.513985
     0.557095     0.363682     0.747331     0.414078     0.074769     0.024182     0.171340     7.006543     0.012564     0.538675
     0.651589     0.452764     0.976341     0.847735     0.000003     0.026000     2.355971    23.255924     0.025642     0.565293
     0.780199     0.541846     1.240688     1.284007     0.000022     0.027818     4.281216    52.006172     0.000056     0.319884
     0.041729     0.639062     2.481771     3.097417     0.006292     0.018892    16.288420 14606.976563     0.013267     0.567854
     0.106600     0.728144     3.203215     3.547796     0.012950     0.020712    18.305607     8.092623     0.027833     0.322652
     0.168263     0.817226     4.471923     4.001054     0.024900     0.022530     0.384929    25.279728     0.000071     0.351164
     0.228453     0.906308     0.215259     4.457216     0.045253     0.024348     2.539140    55.422092     0.000261     0.377054
     0.288623     0.015428     0.380134     4.916341     0.078434     0.026166     4.445986   105.994148     0.000517     0.401282
     0.350225     0.104521     0.562592     0.453369     0.000004     0.027984     6.203414   190.139633     0.000872     0.424493
     0.414967     0.193652     0.766781     0.887460     0.000025     0.029802     7.874173   332.203705     0.001373     0.447173
     0.485214     0.282734     0.998859     1.323977     0.000115     0.011620     9.498346   581.271301     0.002092     0.469737
     0.564907     0.371816     1.266984     1.763198     0.000395     0.013438    11.114062  1045.772705     0.003163     0.492610
     0.661466     0.460898     1.584896     2.205155     0.001129     0.015256    12.756255  2012.558838     0.004842     0.516181
     0.795201     0.549980     1.975400     2.649888     0.002811     0.017074    14.464083  4473.740234     0.007694     0.541012
     0.047810     0.736278     4.652602     4.499015     0.082300     0.028150     8.021950   611.902344     0.003286     0.518360
     0.112334     0.825360     0.229624     4.958411     0.000004     0.029968     9.643930  1105.501465     0.005041     0.543338
     0.173797     0.914442     0.396013     0.492729     0.000029     0.011786    11.260581  2146.520996     0.008052     0.570409
     0.233927     0.023524     0.580260     0.926727     0.000129     0.013604    12.906975  4867.900391     0.014040     0.325389
     0.294166     0.112606     0.786694     1.363492     0.000437     0.015422    14.624917 17041.179688     0.030391     0.353618
     0.355977     0.201688     1.021399     1.802949     0.001232     0.017240    16.463148     9.248978     0.000087     0.379324
     0.421109     0.290770     1.293364     2.245652     0.003035     0.019058    18.503317    27.409462     0.000281     0.403436
     0.492017     0.379852     1.616695     2.690631     0.006742     0.020876     0.594873    59.045357     0.000544     0.426580
     0.572758     0.468934     2.015914     3.138427     0.013783     0.022694     2.721640   112.021683     0.000911     0.449232
     0.671499     0.558114     2.536412     3.589063     0.026354     0.024512     4.611550   200.207916     0.001428     0.471805
     0.810878     0.647196     3.287116     4.042580     0.047672     0.026330     6.358730   349.447784     0.002173     0.494700
     0.053855     0.833396     0.412039     0.532068     0.000484     0.015588    18.701370    62.795853     0.000951     0.473876
     0.117974     0.922576     0.598113     0.966496     0.001345     0.017406     0.801787   118.335258     0.001484     0.496821
     0.179254     0.031629     0.806842     1.403502     0.003277     0.019224     2.902218   210.768829     0.002255     0.520576
     0.239335     0.120740     1.044519     1.843217     0.007214     0.021042     4.775946   367.596313     0.003412     0.545709
     0.299654     0.209822     1.320486     2.285675     0.014650     0.022860     6.513356   644.713196     0.005247     0.573023
     0.361756     0.298904     1.649494     2.730913     0.027860     0.024678     8.171191  1170.104492     0.008432     0.328091
     0.427298     0.387986     2.056901     3.178965     0.050169     0.026496     9.791248  2293.956787     0.014881     0.356024
     0.498900     0.477068     2.592159     3.629855     0.086328     0.028314    11.409129  5318.229980     0.033376     0.381553
     0.580847     0.566150     3.374239     4.084136     0.000005     0.010133    13.060102 20144.779297     0.000102     0.405581
     0.681956     0.655232     4.851985     4.540844     0.000034     0.011951    14.784797    10.479478     0.000301     0.428662
     0.827748     0.744314     0.244093     0.100351     0.000146     0.013768    16.637384    29.621780     0.000573     0.451290
     0.059852     0.930612     0.615934     1.883503     0.015575     0.024844     9.938547  5829.783203     0.000118     0.430715
     0.123660     0.039723     0.826982     2.326217     0.029460     0.026662    11.557949 24330.968750     0.000323     0.453324
     0.184767     0.128776     1.067955     2.771703     0.052810     0.028480    13.213837    11.783633     0.000602     0.475925
     0.244812     0.217956     1.348043     3.220013     0.090472     0.010298    14.947667    31.975050     0.000992     0.498949
     0.305223     0.307038     1.682932     3.671169     0.000007     0.012116    16.815454    66.772743     0.001543     0.522804
     0.367494     0.396120     2.099410     4.125214     0.000039     0.013934    18.904739   124.867142     0.002342     0.548097
     0.433461     0.485202     2.650494     4.582187     0.000164     0.015752     1.005341   221.712418     0.003545     0.575664
     0.505783     0.574284     3.467174     0.139490     0.000535     0.017570     3.078820   386.469238     0.005466     0.330764
     0.588987     0.663366     0.104546     0.571471     0.001466     0.019388     4.937265   679.040771     0.008831     0.358438
     0.692744     0.752448     0.258703     1.006283     0.003535     0.021208     6.665477  1239.248047     0.015789     0.383798
     0.845798     0.841530     0.428021     1.443535     0.007720     0.023026     8.318329  2454.708008     0.036860     0.407694
     0.065817     0.047828     1.091427     3.261089     0.000008     0.014100     1.206187   406.584900     0.009262     0.386030
     0.129256     0.136910     1.375710     3.712507     0.000046     0.015918     3.255835   715.862427     0.016796     0.409824
     0.190272     0.225992     1.716619     4.166817     0.000184     0.017736     5.099493  1312.417603     0.041092     0.432790
     0.250291     0.315074     2.142467     4.624060     0.000589     0.019554     6.818837  2628.189941     0.000135     0.455382
     0.310808     0.404156     2.710880     0.178638     0.001595     0.021372     8.466982  6407.017090     0.000344     0.478002
     0.373331     0.493238     3.565431     0.610803     0.003807     0.023190    10.084078 30076.472656     0.000632     0.501058
     0.439751     0.582418     0.117999     1.045621     0.008249     0.025008    11.705273    13.167273     0.001034     0.525016
     0.512836     0.671500     0.273456     1.483116     0.016550     0.026826    13.366346    34.447742     0.001603     0.550475
     0.597387     0.760582     0.444350     1.923326     0.031137     0.028646    15.109653    70.939484     0.002432     0.578303
     0.703756     0.849664     0.634163     2.366285     0.055569     0.010463    16.995331   131.791229     0.003684     0.333405
     0.865004     0.938746     0.847611     2.812525     0.094838     0.012282    19.111181   233.333527     0.005697     0.360834
     0.071738     0.145044     1.751404     4.665957     0.001735     0.023356    11.854717    37.012756     0.002524     0.336020
     0.134899     0.234126     2.187177     0.217846     0.004101     0.025174    13.521387    75.250931     0.003827     0.363184
     0.195702     0.323208     2.772702     0.650395     0.008816     0.026992    15.274755   138.955933     0.005937     0.388224
     0.255709     0.412290     3.668363     1.085452     0.017563     0.028810    17.174891   245.532074     0.009717     0.411923
     0.316341     0.501372     0.131570     1.523203     0.032874     0.010628    19.318323   427.783752     0.017906     0.434863
     0.379130     0.590454     0.288192     1.963658     0.058415     0.012446     1.403987   754.927734     0.046277     0.457440
     0.446096     0.679536     0.460837     2.406874     0.099328     0.014264     3.429072  1391.854370     0.000151     0.480083
     0.519982     0.768618     0.652588     2.852868     0.000009     0.016084     5.260700  2820.503906     0.000367     0.503201
     0.605958     0.857700     0.868491     3.301693     0.000052     0.017902     6.971612  7079.043945     0.000664     0.527268
     0.715295     0.946880     1.115517     3.753371     0.000207     0.019720     8.615377 38639.406250     0.001078     0.552902
     0.886125     0.055923     1.404177     4.207943     0.000649     0.021538    10.231418    14.629851     0.001666     0.581005
     0.011162     0.348198     0.546781     0.496301     0.000166     0.017916     8.923981    48.979568     0.000073     0.381770
     0.078162     0.437280     0.748983     0.930552     0.000539     0.019734    10.538749    95.263435     0.000262     0.405762
     0.140997     0.526460     0.978229     1.367345     0.001477     0.021552    12.167393   172.354889     0.000519     0.428837
     0.201656     0.615542     1.243204     1.806831     0.003558     0.023370    13.846880   301.879639     0.000876     0.451464
     0.261661     0.704624     1.556318     2.249065     0.007764     0.025188    15.622806   526.831482     0.001377     0.474051
     0.322502     0.793706     1.939596     2.694069     0.015655     0.027008    17.560156   941.003418     0.002100     0.497000
     0.385604     0.882788     2.433849     3.141883     0.029598     0.028826    19.766520  1782.964600     0.003175     0.520764
     0.453039     0.971870     3.130775     3.592541     0.053071     0.010644     1.809328  3830.014893     0.004861     0.545938
     0.527841     0.080962     4.323561     4.046085     0.090885     0.012462     3.789519 11249.363281     0.007728     0.573276
     0.615458     0.170034     0.202317     4.503047     0.000007     0.014280     5.591725     6.077030     0.013339     0.328335
     0.728299     0.259116     0.365912     4.962470     0.000040     0.016098     7.286486    21.514896     0.028064     0.356257
     0.017490     0.445414     1.000772     1.407358     0.008302     0.027172    19.987366  4150.987305     0.008083     0.331005
     0.084024     0.534496     1.269220     1.847097     0.016634     0.028990     1.999305 12844.119141     0.014118     0.358641
     0.146601     0.623578     1.587587     2.289578     0.031282     0.010809     3.960166     7.102315     0.030659     0.384013
     0.207140     0.712660     1.978780     2.734842     0.055807     0.012626     5.750086    23.446487     0.000088     0.407899
     0.267156     0.801742     2.486312     3.182918     0.095214     0.014446     7.437667    52.291618     0.000283     0.430915
     0.328073     0.890922     3.211126     3.633838     0.000008     0.016264     9.069981   100.782463     0.000547     0.453522
     0.391474     0.980004     4.488533     4.087643     0.000046     0.018082    10.684577   181.444717     0.000914     0.476125
     0.459427     0.089057     0.216557     4.544369     0.000186     0.019900    12.316216   317.357056     0.001432     0.499129
     0.535106     0.178168     0.381658     0.103908     0.000595     0.021718    14.002338   554.364014     0.002180     0.522992
     0.624424     0.267250     0.564287     0.535638     0.001608     0.023536    15.791792   994.432983     0.003296     0.548299
     0.740795     0.356332     0.768690     0.969848     0.003835     0.025354    17.748299  1899.198730     0.005058     0.575888
     0.023766     0.542630     1.619829     2.775146     0.099776     0.016428    10.832326   333.827789     0.002263     0.550708
     0.089798     0.631712     2.019375     3.223968     0.000010     0.018246    12.467299   583.820007     0.003425     0.578562
     0.152189     0.720794     2.541101     3.675154     0.000053     0.020066    14.160521  1050.720581     0.005268     0.333643
     0.212621     0.809876     3.294383     4.129220     0.000209     0.021884    15.960098  2023.571167     0.008465     0.361036
     0.272659     0.898958     4.668747     4.586219     0.000655     0.023702    17.936420  4505.616699     0.014955     0.386218
     0.333733     0.988040     0.230933     0.143049     0.001747     0.025520    20.209549 14790.541992     0.033651     0.410004
     0.397452     0.097151     0.397358     0.575052     0.004130     0.027338     2.187220     8.194683     0.000104     0.432965
